id,author,date,network,source,state,text,title,url,x,y
georgia-peachtreetimes-665413608,Peach Tree Times reports,2024-10-23,Metric Media Network,Peach Tree Times,Georgia,"The federal 340B drug program is estimated to reduced state and local tax revenues by $3.5 billion annually, on top of reductions in federal tax revenue. That's according to an analysis by Dan Crippen, the former director of the Congressional Budget Office, who wrote a report for the Alliance for Integrity and Reform of 340B. ""Even at current levels, the 340B Program results in a large transfer of taxable income to non-profit entities,"" Crippen wrote. ""As a result, last year alone, federal and state tax revenues were reduced by as much as $17B.""""The value of the 340B discounts is estimated to be $70 billion last year alone,"" said Crippen. ""When state and local taxes are included in the calculation, the average combined tax rate for pharmaceutical manufacturers is roughly 25 percent. The addition to the tax rate results in a possible reduction of state and local tax revenue by $3.5B per year.""Georgia has 75 hospitals participating in the 340b program, which is a federal initiative that enables eligible hospitals and healthcare organizations to purchase outpatient medications at significantly discounted prices.The 340B drug pricing program was created in 1992 to support uninsured or low income patients by enabling 340B covered entities like hospitals or health care organizations to purchase drugs for eligible patients at lower costs, passing on those savings to the patients. Since inception, there has been little oversight added to the program, leading to hospitals and health care institutions pocketing the savings instead of lowering costs for patientsThe 340B ACCESS Act was proposed to address these issue, and would add new requirements for transparency and eligibility to protect 340B patients. The legislation provides a clear definition of which patients are 340B eligible as well as a detailed list of requirements for hospitals to be eligible for participating in the 340B program. ""Today, despite its purpose, hospitals are using the program as a cash cow, racking up profits without passing the savings on to patients, as Congress intended,"" Dean Clancy, a senior health policy fellow at Americans for Prosperity, said in a recent Americans for Prosperity blog post. ""According to one comprehensive study, discounts reach as few as 1.4% of patients.""""The estimated dollar value of total 340B drug sales has grown from $7 billion in 2012 to $54 billion in 2022,"" Clancy wrote. ""Tellingly, from 2018 to 2023, while non-340B sales grew by 41.4%, 340B sales grew by 129.4%, more than three times as fast.""A 2022 Milliman analysis revealed that outpatient medicine costs at 340B hospitals are over 150% higher than at non-340B hospitals. These larger facilities, found more often in affluent areas, provide less charity care than non-340B hospitals.""The 340B Program has grown by double digits every year over the last five years,"" said Crippen. ""Unlike many other off-budget programs, the indirect impacts of the 340B Program on the federal budget and the deficit have not been documented. The effects of the 340B Program, however, are nonetheless contributing to the federal deficit.""While much of the growth of the 340B program can be attributed to more hospitals and patients partcipating in the program, Crippen also notes in his report that a lack of oversight has contributed to the increase of cost across the program. ""In 2018, GAO audited a sample of hospitals participating in the 340B program and found HRSA had a lack of clear definitions, a lack of rigorous enforcement of 340B requirements, and a lack of guidance.""""GAO continued that this unconstrained environment has likely contributed to 340B transactions that are inappropriate,"" Crippen wrote. ""GAO also found that HRSA had failed to effectively enforce the prohibition against covered entities receiving duplicate discounts from both Medicaid and 340B.""The Alliance for Integrity and Reform of 340B (AIR340B) is a coalition of patient advocacy organizations, healthcare providers, and biopharmaceutical innovators committed to enhancing and maintaining the 340B program. Its goal is to ensure that it effectively supports access to outpatient prescription medications for uninsured and vulnerable patients.",Federal drug program reducing local revenue by $3.5 billion annually includes 75 Georgia hospitals,https://peachtreetimes.com/stories/665413608-federal-drug-program-reducing-local-revenue-by-3-5-billion-annually-includes-75-georgia-hospitals,4.1689553,10.685846
georgia-peachtreetimes-662027054,Peach Tree Times,2024-07-23,Metric Media Network,Peach Tree Times,Georgia,"State Representative Chas Cannon (R-Moultrie) has been appointed as co-chair of the bipartisan and bicameral Georgia Legislative Sportsmen’s Caucus. He will share this role with State Representative Matt Dubnik (R-Gainesville). This leadership change follows the retirement announcement of State Representative David Knight (R-Griffin), ending his 19-year legislative career. State Senator Russ Goodman (R-Cogdell) will continue to serve as the caucus co-chair in the Senate.“As a lifelong hunter and lover of the outdoors, it is truly an honor to serve alongside Rep. Dubnik and Sen. Goodman as co-chairs of the Georgia Legislative Sportsmen’s Caucus,” said Rep. Cannon. “As far back as I can remember, some of my most cherished memories are with my dad in an early morning duck blind, on a late afternoon dove field or in the clear and cold piney quail woods. Hunting and shooting have been, and continue to be, a significant part of my family’s tradition. I think it is vitally important for the sportsmen in our state to have legislators under the Gold Dome who are familiar with the outdoor pursuits of hunting, fishing, shooting and trapping. It’s equally important to have legislators who understand the policy issues surrounding those sporting activities. Georgia is home to some outstanding outdoor traditions, and I hope to continue protecting and promoting those. I want to thank Rep. Knight for his past leadership of the caucus, and I look forward to serving with Rep. Dubnik and Sen. Goodman in being a voice for Georgia’s sportsmen and women. Together, we will work to enhance sporting conservation policy and safeguard Georgia’s rich sporting heritage by ensuring the interests of hunters, anglers, recreational shooters and trappers are well-represented by pro-sportsmen legislators in the Georgia General Assembly.”The Georgia Legislative Sportsmen’s Caucus was established in 2004 in coordination with the Congressional Sportsmen’s Foundation (CSF). It continues to work directly with CSF and is united with other state-level sportsmen’s caucuses through the CSF-administered National Assembly of Sportsmen’s Caucuses (NASC). Since its inception in 2004, NASC has expanded to all 50 states and now includes more than 2,400 pro-sportsmen legislators from across the country.Founded in 1989, CSF serves as an authority on outdoor issues and influences public policy through partnerships with organizations such as Congressional Sportsmen's Caucus (CSC), Governors Sportsmen's Caucus (GSC), and NASC. CSF advocates for hunters, anglers, recreational shooters, and trappers at both national and state levels.",Rep Chas Cannon named co-chair of GA Legislative Sportsmen's Caucus,https://peachtreetimes.com/stories/662027054-rep-chas-cannon-named-co-chair-of-ga-legislative-sportsmen-s-caucus,-2.1949458,-6.2419806
georgia-peachtreetimes-662027172,Peach Tree Times,2024-07-23,Metric Media Network,Peach Tree Times,Georgia,"State Representatives Jasmine Clark (D-Lilburn), along with State Senators Gloria Butler (D-Stone Mountain) and Nikki Merritt (D-Grayson), will hold a press conference to discuss the State School Superintendent’s decision to block an AP African American Studies course from the state curriculum. The event is scheduled for Wednesday, July 24, 2024, at 12 p.m. at the South Wing Steps of the Georgia State Capitol in Atlanta.Rep. Jasmine Clark will be joined by Sen. Gloria Butler and Sen. Nikki Merritt to address this educational issue.The press conference details are as follows:- **Who**: Rep. Jasmine Clark (D-Lilburn), Sen. Gloria Butler (D-Stone Mountain), Sen. Nikki Merritt (D-Grayson)- **What**: Press Conference on Teaching AP African Studies Courses in Georgia Schools- **When**: Wednesday, July 24, 2024, at 12 p.m.- **Where**: Georgia State Capitol, South Wing Steps, 206 Washington St. SW, Atlanta, GA 30334",Georgia legislators to hold press conference on AP African American studies course ban,https://peachtreetimes.com/stories/662027172-georgia-legislators-to-hold-press-conference-on-ap-african-american-studies-course-ban,2.646595,-1.9617696
georgia-peachtreetimes-664075638,Peach Tree Times,2024-09-04,Metric Media Network,Peach Tree Times,Georgia,"The Joint Blue-Ribbon Committee on Licensing Issues, co-chaired by State Representative Matt Hatchett (R-Dublin) and State Senator Blake Tillery (R-Vidalia), will convene its third meeting on Monday, September 9, 2024. The session is scheduled to begin at 9 a.m. at the Robert F. Hatcher Conference Center located within Middle Georgia State University in Macon.This committee has been tasked with investigating licensing issues under the Secretary of State’s Professional Licensing Boards Division.The meeting will be available for viewing via livestream.Members of the public and stakeholders are invited to attend or watch online.",Joint Blue-Ribbon Committee to meet at Middle Georgia State University in Macon,https://peachtreetimes.com/stories/664075638-joint-blue-ribbon-committee-to-meet-at-middle-georgia-state-university-in-macon,-2.716413,3.3301773
georgia-peachtreetimes-665481158,Peach Tree Times,2024-10-24,Metric Media Network,Peach Tree Times,Georgia,"State Representative Gerald Greene, co-chair of the House Rural Development Council, recently led a meeting at Georgia Southwestern State University in Americus. The council's third meeting of the year addressed recovery efforts following Hurricanes Helene and Milton, as well as discussions on Georgia’s agriculture industry and the role of natural gas in supporting agribusiness recruitment and retention.“In the light of the devastation caused by Hurricanes Helen and Milton, our recent meeting in Americus was an essential step in addressing the challenges rural Georgians are now facing as our rural communities that were some of the hardest hit by the storms,” said Rep. Greene. “Agriculture represents Georgia’s leading industry, and we must focus on supporting the recovery efforts and protecting the long-term growth of our rural farming communities. The discussions we held on the farming industry, the pivotal role of natural gas and how these resources can strengthen agribusiness recruitment and retention were vital to our council’s efforts to gather insights for proposing meaningful legislation in the upcoming session that not only aids in immediate recovery but also lays the groundwork for sustainable growth.”The two-day meeting began with a focus on how Hurricanes Helene and Milton impacted rural Georgia’s natural resources and agriculture sector. Discussions emphasized prioritizing relief for those affected by these storms. Georgia’s Agricultural Commissioner Tyler Harper highlighted issues such as labor shortages, national security, and mental health challenges faced by farmers. He noted that Hurricane Helene caused $3.2 billion in damage to Georgia's agriculture and forestry industries. Additionally, reforestation efforts due to hurricane losses were discussed by the Georgia Forestry Association.Beyond recovery efforts, agribusiness experts engaged with council members about tort reform's financial implications for farmers in rural areas. Legislative recommendations aimed at reducing accounting burdens on municipalities were also presented. Updates from Georgia’s banking association on local government financial reporting were shared alongside insights into workforce development related to both forestry industry updates and United States Farm Bill status.The House Rural Development Council was established in 2017 to collaborate with rural communities on strategies fostering economic growth and job creation. It was reauthorized for its current term during 2023 after unanimous adoption of House Resolution 488.Further details about this council can be found online: https://www.legis.ga.gov/other-committees/house/2024/rural-development-council-2024",House Rural Development Council discusses hurricane recovery at Americus meeting,https://peachtreetimes.com/stories/665481158-house-rural-development-council-discusses-hurricane-recovery-at-americus-meeting,-3.685416,4.720768
georgia-peachtreetimes-663757696,Peach Tree Times,2024-08-26,Metric Media Network,Peach Tree Times,Georgia,"On Wednesday, August 28, 2024, at 10:00 a.m., the Senate Study Committee on Access to Affordable Childcare, chaired by Sen. Brian Strickland (R–McDonough), will hold its first hearing.EVENT DETAILS:Date: Wednesday, August 28, 2024 Time: 10:00 a.m. Location: 450 State Capitol, 206 Washington St SW, Atlanta, GA, 30334This event is open to the public and will be live-streamed on the Georgia General Assembly website.ABOUT THE MEETING:Members are tasked with recommending measures to increase access to affordable child care in Georgia. This committee was created pursuant to Senate Resolution 471 during the 2024 Legislative Session.MEDIA OPPORTUNITIES:Members of the media are requested to confirm their attendance in advance by contacting Jantz Womack at Jantz.Womack@senate.ga.gov.Sen. Brian Strickland serves as the Chairman of the Senate Committee on Judiciary. He represents the 17th Senate District, which includes all of Morgan and portions of Henry, Newton and Walton County. Sen. Strickland may be reached by phone at 404.463.6598 or by email at Brian.Strickland@senate.ga.gov.",Senate committee on childcare affordability to hold inaugural meeting,https://peachtreetimes.com/stories/663757696-senate-committee-on-childcare-affordability-to-hold-inaugural-meeting,-2.541663,-0.42771804
georgia-peachtreetimes-661671387,Peach Tree Times,2024-07-06,Metric Media Network,Peach Tree Times,Georgia,"As President Biden revealed new rules regarding Title IX protections in April of 2024 which redefined “sex” to include “gender-identity,” and would require U.S. schools and colleges to include males who identify as females in female specific spaces like locker rooms and bathrooms, an analysis by the Peach Tree Times shows that Georgia is one of 25 states that allow boys to play in girls' high school sports.Gov. Brian Kemp (R-Ga.) supported a ban, and stated that he intended to ""protect fairness in school sports"" when he signed a law in 2022 reinstating the Georgia High School Association's authority to prohibit transgender athletes, according to The Associated Press. Even though the association has banned boys from participating in girls' sports, there is no state law prohibiting it.As of publication time, there are 25 states that allow boys to participate in girls’ high school sports: California, Colorado, Connecticut, Delaware, Georgia, Hawaii, Illinois, Maine, Maryland, Massachusetts, Michigan, Minnesota, Nebraska, Nevada, New Hampshire, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont, Virginia, Washington, and Wisconsin.In April of 2023, the U.S. Supreme Court declined to overturn a lower court ruling that had blocked West Virginia’s enforcement of its law, signed into law in April 2021, that banned boys from participation in girls’ high school sports. Those court rulings are expected to be challenged.In December 2022, a federal appeals court rejected a challenge to Connecticut’s policy of allowing boys to participate in girls’ sports. A lawsuit was filed in 2022 by three high school girls against the state’s policy, saying it was unfair. Alliance Defending Freedom (ADF), the non-profit providing legal representation to the three girls, said it’s considering a challenge to the ruling.“Girls deserve to compete on a level playing field,” ADF Legal Counsel Christiana Holcomb said. “Forcing them to compete against boys isn’t fair, shatters their dreams and destroys their athletic opportunities.”There has been rapid growth in diagnoses of ""gender dysphoria"" in recent years, with a Reuters analysis of Medicaid findings that 42,000 children and teens in the U.S. received a diagnosis in 2021 – nearly triple the amount from 2017.""Overall, the analysis found that at least 121,882 children ages 6 to 17 were diagnosed with gender dysphoria from 2017 through 2021,"" Reuters said.A 2016 review in the Journal of Adolescent Health called children with gender dysphoria ""singularly vulnerable"" due to high rates of depression, self-harm and even suicide. The American Psychiatric Association's ""Diagnosfic and Stafisfical Manual of Mental Disorders"" says children are not fully capable of understanding what it means to be a man or a woman, adding that most questioning their biological sex eventually come to accept it and stop ""identifying"" as the opposite one.The issue of gender dysphoria and school sports hasn't been limited to high school. In March 2022, University of Pennsylvania male swimmer Will ""Lia"" Thomas won the women's NCAA swimming championship in the 500-yard freestyle.University of Kentucky swimmer Riley Gaines, who tied with Thomas in the 200-meter freestyle event at those NCAA championships, called Thomas a “cheat.”“Lia Thomas is not a brave, courageous woman who EARNED a national title,” Gaines tweeted. “He is an arrogant, cheat who STOLE a national title from a hardworking, deserving woman. The NCAA is responsible.”Florida Gov. Ron DeSantis, who in April 2021 signed legislation banning boys from participating in girls’ sports, slammed Thomas' participation in women's events as an effort to ""destroy women's athletics.""""The NCAA's actions serve to erode opportunities for women athletes and perpetuate a fraud against women athletes as well as the public at large,"" the proclamation read. ""Florida rejects the NCAA’s efforts to destroy women’s athletics, disapproves of the NCAA elevating ideology over biology and takes offense at the NCAA trying to make others complicit in a lie.""––Does Your State Ban Boys From Girls’ Sports?StateBoys Banned From Girls' Teams?AlabamaYesAlaskaYesArizonaYesArkansasYesCaliforniaNoColoradoNoConnecticutNoDelawareNoFloridaYesGeorgiaNoHawaiiNoIdahoYesIllinoisNoIndianaYesIowaYesKansasYesKentuckyYesLouisianaYesMaineNoMarylandNoMassachusettsNoMichiganNoMinnesotaNoMississippiYesMissouriYesMontanaYesNebraskaNoNevadaNoNew HampshireNoNew JerseyNoNew MexicoNoNew YorkNoNorth CarolinaYesNorth DakotaYesOhioYesOklahomaYesOregonNoPennsylvaniaNoRhode IslandNoSouth CarolinaYesSouth DakotaYesTennesseeYesTexasYesUtahYesVermontNoVirginiaNoWashingtonNoWest VirginiaYesWisconsinNoWyomingYes",Analysis: Georgia one of 25 states allowing boys to play girls’ high school sports,https://peachtreetimes.com/stories/661671387-analysis-georgia-one-of-25-states-allowing-boys-to-play-girls-high-school-sports,10.562921,-1.9027137
georgia-peachtreetimes-662531018,Peach Tree Times,2024-08-09,Metric Media Network,Peach Tree Times,Georgia,"State Representative Doreen Carter (D-Lithonia) and fellow Democratic members of the House and Senate Education committees issued a statement today regarding State Superintendent of Schools Richard Woods’ decision to approve the Advanced Placement (AP) African American Studies course, reversing his initial decision.“This week, Democratic members of the House and Senate Education committees convened a critical hearing at the Coverdell Legislative Office Building to address the ongoing debate surrounding the Advanced Placement (AP) African American Studies course. The session provided an update from the Georgia Department of Education and the College Board, shedding light on the recent approval process for the course and the surrounding issues.“The hearing offered a platform for a diverse range of voices, including students, parents and advocacy groups, to present their perspectives on the initial denial and subsequent approval of the AP African American Studies course. Central to the discussion were concerns about the timing of the decision and the impact of legislative measures enacted in 2022. Notably, House bills 1084 and 1178, alongside Senate Bill 226, were raised as concerns for their influence on educational content.“House bills 1084 and 1178 and Senate Bill 226, which passed along party lines in 2022, address issues related to the teaching of ‘divisive concepts’ and establish a process for removing books and other educational resources. The connection between these legislative actions and the recent approval of the AP African American Studies course were focal points of much of the testimony.“In response to the testimony and concerns raised, committee members pledged to thoroughly investigate the issues discussed and collaborate with the General Assembly to address any underlying problems. The committee members are committed to ensuring that educational policies are fair and equitable and that all students have access to a diverse and comprehensive curriculum.“The committees will continue to review the testimony and evidence presented during the hearing and will provide updates on their findings and any subsequent actions taken.”Democratic Members of the House and Senate Education committees who participated in the meeting include: Representatives Segun Adeyina (D-Grayson), Doreen Carter (D-Lithonia), Becky Evans (D-Atlanta), Lydia Glaize (D-Fairburn), Karlton Howard (D-Augusta), Miriam Paris (D-Macon), David Wilkerson (D-Powder Springs) and Senators Sonya Halpern (D-Atlanta), Donzella James (D-Atlanta), Elena Parent (D-Atlanta) and Horacena Tate (D-Atlanta).",Georgia Democrats respond to approval of AP African American studies course,https://peachtreetimes.com/stories/662531018-georgia-democrats-respond-to-approval-of-ap-african-american-studies-course,3.4479795,-2.0834713
georgia-peachtreetimes-664997291,Peach Tree Times,2024-10-08,Metric Media Network,Peach Tree Times,Georgia,"We have made progress in strengthening Georgia's forestry industry with the second meeting of the Senate Advancing Forest Innovation in Georgia Study Committee at the Georgia State Capitol. This meeting focused on exploring solutions and emerging markets to revitalize the state's forestry landscape, building on challenges identified in the initial meeting.The timing coincided with Hurricane Helene, which caused significant hardship to many regions, including those reliant on forestry. Support for affected communities and first responders remains a priority.The committee explored possibilities beyond shrinking traditional markets. Emerging markets and new technologies may represent the future of Georgia's forestry industry. Chair John F. Kennedy emphasized working with experts to explore these opportunities.Dr. Andreas Bommarius and Dr. Carson Meredith from the Renewable Bioproducts Institute at Georgia Tech presented their ReWOOD initiative focusing on ""Xylochemistry,"" which uses sustainable wood-based materials for products like industrial solvents and jet fuel. ReWOOD could create new demand for Georgia's forestry resources sustainably.Troy Harris from Jamestown LLP discussed innovative practices in sustainable timberland management that boost productivity while ensuring forest health and resilience against natural disasters like Hurricane Helene.Smitha Hariharan, Vice President and Chief Sustainability Officer of Gulfstream, shared work in sustainable aviation fuel (SAF). Gulfstream achieved a trans-Atlantic flight powered by 100% SAF, potentially impacting Georgia's forestry industry positively as demand grows globally.The meeting highlighted exciting opportunities for Georgia's forestry future, including sustainable aviation fuel and wood-based construction materials. As a leading state in business and forestry production, Georgia is positioned to lead this emerging market.Chair Kennedy expressed gratitude for contributions from experts and leaders exploring these possibilities, confident that innovation will create a sustainable future for Georgia's forestry industry.For more information about the committee’s work or upcoming meetings, contact Sen. John F. Kennedy or media inquiries can be directed to SenatePressInquiries@senate.ga.gov.",Georgia explores innovative solutions for its evolving forestry industry,https://peachtreetimes.com/stories/664997291-georgia-explores-innovative-solutions-for-its-evolving-forestry-industry,-1.9671462,1.3860128
georgia-peachtreetimes-665053081,Peach Tree Times,2024-10-11,Metric Media Network,Peach Tree Times,Georgia,"The State of Georgia reported a decline in net tax collections for September, totaling approximately $3.21 billion. This marks a decrease of $91.2 million, or 2.8%, compared to the same month in fiscal year 2024 when collections were nearly $3.3 billion. Despite this monthly drop, year-to-date net tax revenue collections reached about $8.11 billion, showing an increase of $29.5 million, or 0.4%, over September 2023's figure of roughly $8.08 billion.In the breakdown of categories contributing to September's overall decline, Individual Income Tax collections rose to nearly $1.44 billion from almost $1.39 billion in FY 2024, reflecting an increase of $50.2 million or 3.6%. Key factors included a decrease in Individual Income Tax refunds by $35.4 million or 27.9%, and an increase in Estimated payments by $19.5 million or 12%. However, Income Tax Withholding payments fell by $4.1 million or 0.3%.Sales and Use Tax showed gross collections at approximately $1.55 billion, up by $36 million or 2.4% from FY 2024 figures, but net Sales and Use Tax dropped by $52.5 million or 6.4% compared to September 2023's total of $820.2 million.Corporate Income Tax saw a significant decrease with collections down nearly $90 million or 13.1% from last year's total of $687.5 million.Motor Fuel Taxes increased by $6.7 million or 3.5% compared to FY 2024's collection of $193.4 million.Motor Vehicle Tag & Title Fee collections experienced a slight rise of $0.2 million or 0.7%, while Title ad Valorem Tax (TAVT) decreased by $2.6 million or 3.2% from FY 2024.",Georgia reports a decrease in September tax revenues,https://peachtreetimes.com/stories/665053081-georgia-reports-a-decrease-in-september-tax-revenues,5.352996,8.744335
georgia-peachtreetimes-661192092,Peach Tree Times,2024-07-01,Metric Media Network,Peach Tree Times,Georgia,"In the first quarter of 2024, five Biologics companies received five FDA inspections in Georgia, according to the U.S. Food and Drug Administration (FDA). This was the second highest number of inspections per type of company made by the FDA in Georgia, equalling 13.9% of all inspections in the first quarter of 2024.Of all the Georgia companies involved in the Biologics sector, LifeSouth Community Blood Centers, Inc. received the most citations from the FDA in the first quarter of 2024. The FDA routinely inspects facilities across the nation to determine if the workplaces and their products are compliant with FDA-regulated laws and regulations implemented to improve overall public health. Inspection results are then disclosed publicly for businesses to consistently make smarter business decisions for the future.The FDA is a government agency primarily responsible for monitoring the manufacturing and distribution of human and animal drugs, biological products, medical supplies and tobacco products for safety quality, according to its website.FDA Inspections in Georgia During Q1Project AreaNo Action IndicatedVoluntary Action IndicatedOfficial Action IndicatedBioresearch Monitoring1----Blood and Blood Products31--Compliance: Devices2----Drug Quality Assurance--1--Food Composition, Standards, Labeling and Econ3----Foodborne Biological Hazards204--Human Cellular, Tissue, and Gene Therapies2----Technical Assistance: Food and Cosmetics--1--Tobacco Post-Market Activities2----",FDA conducted second highest number of inspections on Biologics companies in Georgia during Q1,https://peachtreetimes.com/stories/661192092-fda-conducted-second-highest-number-of-inspections-on-biologics-companies-in-georgia-during-q1,4.2752914,12.9954
georgia-peachtreetimes-661892848,Peach Tree Times,2024-07-15,Metric Media Network,Peach Tree Times,Georgia,"In the second quarter of 2024, two Veterinary companies received two FDA inspections in Georgia, according to the U.S. Food and Drug Administration (FDA). This was the lowest number of inspections per type of company made by the FDA in Georgia, equalling 7.4% of all inspections in the second quarter of 2024.Of all the Georgia companies involved in the Veterinary sector, Mid South Feeds, Inc. received the most citations from the FDA in the second quarter of 2024. The FDA routinely inspects facilities across the nation to determine if the workplaces and their products are compliant with FDA-regulated laws and regulations implemented to improve overall public health. Inspection results are then disclosed publicly for businesses to consistently make smarter business decisions for the future.The FDA is a government agency primarily responsible for monitoring the manufacturing and distribution of human and animal drugs, biological products, medical supplies and tobacco products for safety quality, according to its website.FDA Inspections in Georgia During Q2Project AreaNo Action IndicatedVoluntary Action IndicatedOfficial Action IndicatedBioresearch Monitoring4----Blood and Blood Products11--Compliance: Devices1----Food Composition, Standards, Labeling and Econ2----Foodborne Biological Hazards115--Human Cellular, Tissue, and Gene Therapies11--Monitoring of Marketed Animal Drugs, Feed, and Devices11--Postmarket Assurance: Devices1----Technical Assistance: Food and Cosmetics1----",FDA conducted lowest number of inspections on Veterinary companies in Georgia during Q2,https://peachtreetimes.com/stories/661892848-fda-conducted-lowest-number-of-inspections-on-veterinary-companies-in-georgia-during-q2,5.6182156,14.228776
georgia-peachtreetimes-664710335,Peach Tree Times,2024-10-01,Metric Media Network,Peach Tree Times,Georgia,"Yesterday, members of the Georgia Council on Literacy, Senators Jason Esteves (D–Atlanta) and Billy Hickman (R–Statesboro), celebrated Georgia Reads Day at the College Football Hall of Fame in Atlanta, Georgia.The event was organized by the Georgia Council on Literacy in partnership with the Share the Magic Foundation. It aimed to foster a love of reading among young Georgians and highlight the importance of literacy education. Georgia Reads Coach Malcolm Mitchell, former University of Georgia football star, Super Bowl champion, and founder of the Share the Magic Foundation, led a rally for 300 Atlanta elementary school students. He engaged them in reading activities and shared his enthusiasm for books.Sen. Esteves stated, “Our educators and administrators play a crucial role in improving literacy rates, working tirelessly to learn and implement the science of reading so that every child in Georgia can succeed. With over half of our state’s third graders struggling to read on grade level, this is a systemic issue that impacts families statewide. The Georgia Council on Literacy’s work is vital in providing educators with early interventions, resources, and support. This year marks a historic step as all schools across Georgia will implement the science of reading. It’s a team effort, and together we can ensure every child has the opportunity to read and thrive.”Sen. Hickman shared his thoughts on the event: “Seeing the excitement in the eyes of these students as they engage with reading is exactly why we established the Georgia Council on Literacy. Literacy is the foundation for success, and initiatives like Georgia Reads Day help ensure that every child in Georgia has the opportunity to unlock their full potential through the power of reading. Literacy does not just impact our students in the classroom. When literacy rates increase, high school dropout rates decrease, sex trafficking cases decline and economic prosperity rises. Literacy touches every person’s life in more ways than we can imagine. I am incredibly grateful to the Georgia Council on Literacy, Share The Magic Foundation, Malcolm Mitchell, and every educator and administrator across state for prioritizing our children and future Peach State.”The Georgia Council on Literacy is dedicated to addressing literacy challenges across state developing strategies improve reading outcomes for students.",Georgia senators celebrate literacy at College Football Hall of Fame,https://peachtreetimes.com/stories/664710335-georgia-senators-celebrate-literacy-at-college-football-hall-of-fame,-6.944055,4.5714107
georgia-peachtreetimes-665052843,Peach Tree Times,2024-10-11,Metric Media Network,Peach Tree Times,Georgia,"Steve Cortes, president of the League of American Workers, said Georgia voters ""who clamor for real change"" do not believe media attempts to highlight Vice President Kamala Harris. ""Kamala admits, in her own words, that she owns all the miserable failures of the Biden/Harris administration, especially runaway inflation and our open border,"" Cortes told Peach Tree Times. ""Kamala Harris is the status quo candidate, as the incumbent — and Georgian voters who clamor for real change see through this media propaganda that tries to shape her as something novel and new.”Cortes’ comments come after Vice President Harris affirmed on ABC’s The View that there was “not a thing that comes to mind” that she would’ve handled differently than President Biden, despite the President’s unpopularity among independent voters on key issues like the economy and the southern border. According to a BBC news report, there have been more than 10 million encounters with illegal migrants since the start of the Biden-Harris administration. Notably, this number does not include migrants who crossed the border undetected. 8 million of these encounters occurred at the southwest border. BBC notes that under the Trump administration there were only 2.4 million encounters. On March 24th of 2021, President Biden tapped Vice President Harris “to lead our efforts with Mexico and the Northern Triangle…in stemming the movement of…migration to our southern border.” The New York Post reported that the Department of Homeland Security had reported over 400 migrants brought into the country from Central Asia or other places by a human smuggling network that had tied to ISIS. According to the Post, many of the migrants had entered the U.S. through the southern border and were released by CBP because they were not on the federal terrorist watchlist. Some of the migrants who were arrested have been deported for immigration violations, none have faced terrorism-related charges.In a July survey of voters just before Biden dropped out of the race independent voters– voters Kamala Harris will need to win the White House– disapproved of Biden’s handling of the economy by a 2 to 1 margin, or 60 percent to 33 percent. In an Economist/YouGov poll independents disapproved of the President’s handling of immigration by a 50 point margin – 67 percent disapproval compared to just 17 percent approval. ",League of American Workers President: 'Georgian voters who clamor for real change' see through Harris' media appearances,https://peachtreetimes.com/stories/665052843-league-of-american-workers-president-georgian-voters-who-clamor-for-real-change-see-through-harris-media-appearances,10.653254,3.1678538
georgia-peachtreetimes-664418579,Peach Tree Times,2024-09-19,Metric Media Network,Peach Tree Times,Georgia,"The average Georgia household has spent $28,502 more for goods and services since the start of the Biden-Harris Administration in January of 2021. That's according to data released by the US Senate Joint Economic Committee (JEC) Republicans.The JEC report found that the average Georgia household has spent $4,276 more on energy, $9,337 more on transportation, $3,265 more on food, and $5,945 more on shelter due to inflation since President Biden and Vice President Harris took office.  The report found that over that time, Georgians have experienced cumulative inflation of 21.7 percent which is higher than the national cumulative inflation rate. In August of last year, Vice President Harris touted the Biden-Harris administration’s economic successes. She spoke of the accomplishments of the administrations and declared “we are very proud of Bidenomics,” and that “Bidenomics is working.”White House Press Secretary Karine Jean-Pierre confirmed for reporters in August of 2024 that there has been “no daylight” between Biden’s policies and Kamala Harris’ and said that the President and Vice President have been “aligned” during their administration. Jean-Pierre said that Harris would “build” on Biden’s policies if elected.As Vice President, Kamala Harris cast tie-breaking votes to advance and pass major Biden-Harris administration spending plans including the American Rescue Plan and the Inflation Reduction Act. The total cost of these bills is over $3 trillion dollars as the American Rescue Plan included $1.9 trillion in spending, and according to a Goldman Sachs report, the green subsidies in the Inflation Reduction Act will cost $1.2 trillion. According to the Associated Press, the $1,9 trillion American Rescue Plan stimulus had an adverse effect as ""[m]any economists have suggested that President Joe Biden’s stimulus package in March 2021 intensified the inflation surge."" ","Report: Since Biden-Harris took office the average Georgia household has spent $28,502 more due to inflation",https://peachtreetimes.com/stories/664418579-report-since-biden-harris-took-office-the-average-georgia-household-has-spent-28-502-more-due-to-inflation,7.833513,7.07576
